ds,yhat,state
2015-11-14,257.356933097576,Imbabura
2015-11-15,232.1567648895443,Imbabura
2015-11-16,266.3554031744105,Imbabura
2015-11-17,253.3919056089582,Imbabura
2015-11-18,237.8232712924693,Imbabura
2015-11-19,229.10424439591705,Imbabura
2015-11-20,219.49675765592968,Imbabura
2015-11-21,254.9272081420941,Imbabura
2015-11-22,229.5267240806589,Imbabura
2015-11-23,263.66182985175374,Imbabura
2015-11-24,250.78103911235536,Imbabura
2015-11-25,235.44679195478847,Imbabura
2015-11-26,227.11503690561503,Imbabura
2015-11-27,238.07577517925745,Imbabura
2015-11-28,254.15429871875864,Imbabura
2015-11-29,229.5636765712852,Imbabura
2015-11-30,284.65477884133315,Imbabura
2015-12-01,252.76322246013643,Imbabura
2015-12-02,238.5226460638155,Imbabura
2015-12-03,231.33274348575452,Imbabura
2015-12-04,223.4252655131204,Imbabura
2015-12-05,284.2259766429413,Imbabura
2015-12-06,228.0134682066328,Imbabura
2015-12-07,273.33430523644654,Imbabura
2015-12-08,253.22944856005995,Imbabura
2015-12-09,249.03782737917604,Imbabura
2015-12-10,242.54751460799207,Imbabura
2015-12-11,235.17557945472527,Imbabura
2015-12-12,272.79513634633827,Imbabura
2015-12-13,249.48323401270807,Imbabura
2015-12-14,285.5528834509533,Imbabura
2015-12-15,274.4010151150127,Imbabura
2015-12-16,260.5417451347792,Imbabura
2015-12-17,253.38721600108795,Imbabura
2015-12-18,245.1580861787151,Imbabura
2015-12-19,281.7418340975659,Imbabura
2015-12-20,257.2340086203124,Imbabura
2015-12-21,315.50500872330576,Imbabura
2015-12-22,293.7041517864257,Imbabura
2015-12-23,287.52373056236013,Imbabura
2015-12-24,278.7866685181797,Imbabura
2015-12-26,303.9343297225104,Imbabura
2015-12-27,254.3286120366484,Imbabura
2015-12-28,287.5685788233324,Imbabura
2015-12-29,273.56882584637594,Imbabura
2015-12-30,256.8962726396774,Imbabura
2015-12-31,270.5497188028566,Imbabura
2016-01-01,226.9867874106567,Imbabura
2016-01-02,270.3645535674635,Imbabura
2016-01-03,243.66475421262987,Imbabura
2016-01-04,276.4634027726602,Imbabura
2016-01-05,262.21074275748185,Imbabura
2016-01-06,245.469584837895,Imbabura
2016-01-07,235.6950494890236,Imbabura
2016-01-08,225.1441141069555,Imbabura
2016-01-09,259.7331539644619,Imbabura
2016-01-10,233.57862811179075,Imbabura
2016-01-11,267.0283052376507,Imbabura
2016-01-12,253.50854325731697,Imbabura
2016-01-13,237.5570187151883,Imbabura
2016-01-14,228.6031839073465,Imbabura
2016-01-15,218.878534529508,Imbabura
2016-01-16,254.274857292056,Imbabura
2016-01-17,228.8855891720553,Imbabura
2016-01-18,263.0376649052456,Imbabura
2016-01-19,250.1393495995586,Imbabura
2016-01-20,234.7134376667752,Imbabura
2016-01-21,226.17808348814327,Imbabura
2016-01-22,216.7573368612052,Imbabura
2016-01-23,252.3395459170705,Imbabura
2016-01-24,227.01875559169287,Imbabura
2016-01-25,261.1264779333787,Imbabura
2016-01-26,248.0793340600464,Imbabura
2016-01-27,232.41195505763136,Imbabura
2016-01-28,223.5574163043861,Imbabura
2016-01-29,213.7572900534627,Imbabura
2016-01-30,248.9194931108107,Imbabura
2016-01-31,223.15907381321733,Imbabura
2016-02-01,256.8293322080757,Imbabura
2016-02-02,243.36879187988188,Imbabura
2016-02-03,227.3334298231304,Imbabura
2016-02-04,218.17645790124044,Imbabura
2016-02-05,208.15775918711148,Imbabura
2016-02-06,243.20117338465585,Imbabura
2016-02-07,217.4347913100008,Imbabura
2016-02-08,242.015369840952,Imbabura
2016-02-09,228.80017464204053,Imbabura
2016-02-10,222.34751820600184,Imbabura
2016-02-11,213.69643998406264,Imbabura
2016-02-12,204.3076345343348,Imbabura
2016-02-13,240.0956738666158,Imbabura
2016-02-14,215.17582784877823,Imbabura
2016-02-15,249.89514439849185,Imbabura
2016-02-16,237.67941509407217,Imbabura
2016-02-17,223.06581127264684,Imbabura
2016-02-18,215.48309375416824,Imbabura
2016-02-19,207.1616771858369,Imbabura
2016-02-20,243.99168724636445,Imbabura
2016-02-21,220.06414897107047,Imbabura
2016-02-22,255.70268880162257,Imbabura
2016-02-23,244.31125248461376,Imbabura
2016-02-24,230.40722435345907,Imbabura
2016-02-25,223.4022167214777,Imbabura
2016-02-26,215.5126046231468,Imbabura
2016-02-27,252.6179696015921,Imbabura
2016-02-28,228.80258041811328,Imbabura
2016-02-29,264.3872855519275,Imbabura
2016-03-01,252.7773147098783,Imbabura
2016-03-02,229.28907668883585,Imbabura
2016-03-03,230.96229712297568,Imbabura
2016-03-04,222.4073540827183,Imbabura
2016-03-05,258.72635081830106,Imbabura
2016-03-06,234.02269416852675,Imbabura
2016-03-07,268.6387865282928,Imbabura
2016-03-08,256.0032685915314,Imbabura
2016-03-09,240.66350806246868,Imbabura
2016-03-10,232.0656206287381,Imbabura
2016-03-11,222.4641196494045,Imbabura
2016-03-12,257.7793825074509,Imbabura
2016-03-13,232.1380881140173,Imbabura
2016-03-14,265.9040286400186,Imbabura
2016-03-15,252.5248217297293,Imbabura
2016-03-16,236.56393583601368,Imbabura
2016-03-17,227.48032672676112,Imbabura
2016-03-18,217.5377911227633,Imbabura
2016-03-19,252.66223244212728,Imbabura
2016-03-20,226.9819975107488,Imbabura
2016-03-21,260.8586889446434,Imbabura
2016-03-22,247.733978331432,Imbabura
2016-03-23,232.16182903074355,Imbabura
2016-03-24,223.5884202596941,Imbabura
2016-03-25,205.0555734444484,Imbabura
2016-03-26,250.08993875166607,Imbabura
2016-03-27,225.18086681232572,Imbabura
2016-03-28,259.8747251607362,Imbabura
2016-03-29,247.590800771802,Imbabura
2016-03-30,232.86040326185844,Imbabura
2016-03-31,225.1073710073132,Imbabura
2016-04-01,207.3520620536651,Imbabura
2016-04-02,253.1010730912907,Imbabura
2016-04-03,228.82559797636816,Imbabura
2016-04-04,264.0561732530816,Imbabura
2016-04-05,252.19894175873472,Imbabura
2016-04-06,237.77504060380448,Imbabura
2016-04-07,230.20130971984955,Imbabura
2016-04-08,221.7006953881768,Imbabura
2016-04-09,258.1605169524965,Imbabura
2016-04-10,233.67470819975404,Imbabura
2016-04-11,268.572527248104,Imbabura
2016-04-12,247.06272059886408,Imbabura
2016-04-13,241.29683122936075,Imbabura
2016-04-14,223.88030067263,Imbabura
2016-04-15,223.8769188576608,Imbabura
2016-04-16,279.60342096257034,Imbabura
2016-04-17,254.31471206005529,Imbabura
2016-04-18,288.39081122990524,Imbabura
2016-04-19,275.26536546250026,Imbabura
2016-04-20,259.4892039683483,Imbabura
2016-04-21,241.3039683420357,Imbabura
2016-04-22,240.58320136232444,Imbabura
2016-04-23,275.6268627466598,Imbabura
2016-04-24,249.7647950679136,Imbabura
2016-04-25,283.35617235293034,Imbabura
2016-04-26,269.842675461807,Imbabura
2016-04-27,253.78072815071675,Imbabura
2016-04-28,244.621381727687,Imbabura
2016-04-29,234.6199466674969,Imbabura
2016-04-30,269.6935575713913,Imbabura
2016-05-01,234.75552477668808,Imbabura
2016-05-02,277.7779413306302,Imbabura
2016-05-03,264.5758392967171,Imbabura
2016-05-04,248.90266326720868,Imbabura
2016-05-05,240.1989746947747,Imbabura
2016-05-06,230.70869701767424,Imbabura
2016-05-07,289.87220576432526,Imbabura
2016-05-08,241.1912907975567,Imbabura
2016-05-09,275.61260390728086,Imbabura
2016-05-10,263.02305318762444,Imbabura
2016-05-11,247.958581468546,Imbabura
2016-05-12,230.6430814984779,Imbabura
2016-05-13,230.93001461911064,Imbabura
2016-05-14,267.09748360453113,Imbabura
2016-05-15,242.4522665526548,Imbabura
2016-05-16,277.32982853262865,Imbabura
2016-05-17,245.1168309505768,Imbabura
2016-05-18,230.40871472336497,Imbabura
2016-05-19,222.60279419527785,Imbabura
2016-05-20,213.9331359825986,Imbabura
2016-05-21,250.29726237012983,Imbabura
2016-05-22,225.79707926875096,Imbabura
2016-05-23,260.770211590136,Imbabura
2016-05-24,239.43096457283715,Imbabura
2016-05-25,233.9343857244837,Imbabura
2016-05-26,226.093492424285,Imbabura
2016-05-27,195.75503077424224,Imbabura
2016-05-28,253.61126466798044,Imbabura
2016-05-29,228.9761136741016,Imbabura
2016-05-30,263.78833335787954,Imbabura
2016-05-31,251.4703663945252,Imbabura
2016-06-01,236.5608496229381,Imbabura
2016-06-02,228.4938473397848,Imbabura
2016-06-03,219.5087676149953,Imbabura
2016-06-04,255.50818994745256,Imbabura
2016-06-05,230.59874942879765,Imbabura
2016-06-06,265.1224685355643,Imbabura
2016-06-07,252.50404855125865,Imbabura
2016-06-08,237.2835171170989,Imbabura
2016-06-09,228.89651239471652,Imbabura
2016-06-10,219.5842913242393,Imbabura
2016-06-11,255.2516380984743,Imbabura
2016-06-12,230.00781303497905,Imbabura
2016-06-13,264.19792860423,Imbabura
2016-06-14,251.2502610464484,Imbabura
2016-06-15,235.7088914528553,Imbabura
2016-06-16,227.0139552335432,Imbabura
2016-06-17,217.41158703578452,Imbabura
2016-06-18,252.8117379883518,Imbabura
2016-06-19,227.3290073903389,Imbabura
2016-06-20,261.3138786608861,Imbabura
2016-06-21,248.1998720873381,Imbabura
2016-06-22,232.53601326746065,Imbabura
2016-06-23,214.5606056936548,Imbabura
2016-06-24,214.1424746417563,Imbabura
2016-06-25,240.3693484201448,Imbabura
2016-06-26,224.18296845747608,Imbabura
2016-06-27,258.31573470379385,Imbabura
2016-06-28,245.40699529355737,Imbabura
2016-06-29,230.00394259821297,Imbabura
2016-06-30,221.547922859751,Imbabura
2016-07-01,212.2841830262997,Imbabura
2016-07-02,248.11953742858643,Imbabura
2016-07-03,213.95680849794107,Imbabura
2016-07-04,257.75751194102327,Imbabura
2016-07-05,245.3260826895514,Imbabura
2016-07-06,230.40541233941764,Imbabura
2016-07-07,222.42561483267104,Imbabura
2016-07-08,213.62033360477773,Imbabura
2016-07-09,249.8846962309412,Imbabura
2016-07-10,225.3163556961938,Imbabura
2016-07-11,260.24700658489087,Imbabura
2016-07-12,248.08988488305343,Imbabura
2016-07-13,233.3726441510329,Imbabura
2016-07-14,225.51788443632583,Imbabura
2016-07-15,216.75341699221505,Imbabura
2016-07-16,252.970436278288,Imbabura
2016-07-17,228.26473462931125,Imbabura
2016-07-18,262.96834149106166,Imbabura
2016-07-19,250.49709081713883,Imbabura
2016-07-20,235.383505777656,Imbabura
2016-07-21,227.09741757450684,Imbabura
2016-07-22,217.83568915356025,Imbabura
2016-07-23,244.2943446174018,Imbabura
2016-07-24,230.1389963351516,Imbabura
2016-07-25,253.0764258074384,Imbabura
2016-07-26,249.1773046263604,Imbabura
2016-07-27,233.4332359411096,Imbabura
2016-07-28,224.49661681594435,Imbabura
2016-07-29,214.62079595051424,Imbabura
2016-07-30,249.7239535268856,Imbabura
2016-07-31,223.9296757782476,Imbabura
2016-08-01,257.5979187797407,Imbabura
2016-08-02,244.17188273703644,Imbabura
2016-08-03,228.21020444154385,Imbabura
2016-08-04,219.16676112162213,Imbabura
2016-08-05,200.09389087233936,Imbabura
2016-08-06,244.5312942706004,Imbabura
2016-08-07,218.98355114992296,Imbabura
2016-08-08,253.01402298764,Imbabura
2016-08-09,240.0602948475827,Imbabura
2016-08-10,215.4664889781364,Imbabura
2016-08-11,216.29474066233104,Imbabura
2016-08-12,185.57491042962283,Imbabura
2016-08-13,243.21076952053383,Imbabura
2016-08-14,218.5183855670358,Imbabura
2016-08-15,244.2284442697301,Imbabura
2016-08-16,241.3796000638424,Imbabura
2016-08-17,226.8853772560332,Imbabura
2016-08-18,219.37758480636825,Imbabura
2016-08-19,211.08505777804152,Imbabura
2016-08-20,247.8981185194835,Imbabura
2016-08-21,223.90981878816592,Imbabura
2016-08-22,259.44763981447073,Imbabura
2016-08-23,247.92115205620885,Imbabura
2016-08-24,224.64872505069903,Imbabura
2016-08-25,226.6696324359565,Imbabura
2016-08-26,218.59141010975807,Imbabura
2016-08-27,255.5110053061113,Imbabura
2016-08-28,231.52448216980105,Imbabura
2016-08-29,266.96488746007515,Imbabura
2016-08-30,255.24970818188308,Imbabura
2016-08-31,240.9136099422529,Imbabura
2016-09-01,233.38873516585093,Imbabura
2016-09-02,224.91464993237847,Imbabura
2016-09-03,261.39611940172426,Imbabura
2016-09-04,236.94385827821884,Imbabura
2016-09-05,271.9056515466904,Imbabura
2016-09-06,259.7133643021164,Imbabura
2016-09-07,244.9152465047012,Imbabura
2016-09-08,236.95582470044823,Imbabura
2016-09-09,228.08548161530567,Imbabura
2016-09-10,264.2179146116391,Imbabura
2016-09-11,239.4706290260014,Imbabura
2016-09-12,274.1958694409845,Imbabura
2016-09-13,261.82595247460074,Imbabura
2016-09-14,246.9102159443516,Imbabura
2016-09-15,238.8902670821049,Imbabura
2016-09-16,230.01124045845847,Imbabura
2016-09-17,266.1794479243159,Imbabura
2016-09-18,241.50313209884143,Imbabura
2016-09-19,276.323718793235,Imbabura
2016-09-20,264.0630834800543,Imbabura
2016-09-21,249.25623013909149,Imbabura
2016-09-22,241.3316634369876,Imbabura
2016-09-23,232.5215407854531,Imbabura
2016-09-24,268.71977803352706,Imbabura
2016-09-25,244.02324520296625,Imbabura
2016-09-26,278.7634339025951,Imbabura
2016-09-27,266.35409847915986,Imbabura
2016-09-28,242.1179610330304,Imbabura
2016-09-29,243.09882452132493,Imbabura
2016-09-30,233.90895052533617,Imbabura
2016-10-01,269.6502375819921,Imbabura
2016-10-02,244.42396335053365,Imbabura
2016-10-03,278.5686915922282,Imbabura
2016-10-04,265.5077728487755,Imbabura
2016-10-05,249.78212455007235,Imbabura
2016-10-06,240.83056656843505,Imbabura
2016-10-07,221.69350167403667,Imbabura
2016-10-08,265.9021917245575,Imbabura
2016-10-09,230.75025590504663,Imbabura
2016-10-10,273.41922655023944,Imbabura
2016-10-11,259.73108953611074,Imbabura
2016-10-12,243.4498038833131,Imbabura
2016-10-13,234.0296494267304,Imbabura
2016-10-14,223.73102097314904,Imbabura
2016-10-15,258.4777868366034,Imbabura
2016-10-16,232.39766534508288,Imbabura
2016-10-17,265.8530243448146,Imbabura
2016-10-18,252.2876309416359,Imbabura
2016-10-19,236.25876410872405,Imbabura
2016-10-20,227.21698718115692,Imbabura
2016-10-21,217.41568416134737,Imbabura
2016-10-22,252.7685517808487,Imbabura
2016-10-23,227.3902022015765,Imbabura
2016-10-24,261.62727620457895,Imbabura
2016-10-25,248.9055863286311,Imbabura
2016-10-26,233.762692409936,Imbabura
2016-10-27,225.62819423084431,Imbabura
2016-10-28,216.73383108958336,Imbabura
2016-10-29,252.9715647068444,Imbabura
2016-10-30,228.43478384563525,Imbabura
2016-10-31,263.4500134632259,Imbabura
2016-11-01,251.42463079554764,Imbabura
2016-11-02,227.67367796500008,Imbabura
2016-11-03,220.02581765084568,Imbabura
2016-11-04,240.9986045978348,Imbabura
2016-11-05,257.1756711010785,Imbabura
2016-11-06,223.53579827401109,Imbabura
2016-11-07,258.52231152707816,Imbabura
2016-11-08,255.5468642288381,Imbabura
2016-11-09,240.72622332663343,Imbabura
2016-11-10,223.4880401745719,Imbabura
2016-11-11,214.48107123391213,Imbabura
2016-11-12,250.40172317557256,Imbabura
2016-11-13,234.56650384051017,Imbabura
2016-11-14,268.911841190989,Imbabura
2016-11-15,256.07900320795443,Imbabura
2016-11-16,240.62129732119027,Imbabura
2016-11-17,231.9902805754865,Imbabura
2016-11-18,222.44530086425152,Imbabura
2016-11-19,257.9108550618218,Imbabura
2016-11-20,232.51692040817832,Imbabura
2016-11-21,266.629664306205,Imbabura
2016-11-22,253.69806105857384,Imbabura
2016-11-23,238.2858306011369,Imbabura
2016-11-24,229.8509997851325,Imbabura
2016-11-25,240.6864039850524,Imbabura
2016-11-26,256.62086152750567,Imbabura
2016-11-27,231.87157704100343,Imbabura
2016-11-28,286.79406506015994,Imbabura
2016-11-29,254.7289807048037,Imbabura
2016-11-30,240.31526772808647,Imbabura
2016-12-01,232.9580567787834,Imbabura
2016-12-02,224.89452711767743,Imbabura
2016-12-03,262.0205209656129,Imbabura
2016-12-04,238.43152099048524,Imbabura
2016-12-05,297.9893722860048,Imbabura
2016-12-06,254.28755157420488,Imbabura
2016-12-07,250.06767522257104,Imbabura
2016-12-08,234.37895565461525,Imbabura
2016-12-09,236.25917206140903,Imbabura
2016-12-10,273.96350303366955,Imbabura
2016-12-11,250.775348040298,Imbabura
2016-12-12,287.0068672598826,Imbabura
2016-12-13,276.05325162678355,Imbabura
2016-12-14,262.4260287482888,Imbabura
2016-12-15,255.5339653607332,Imbabura
2016-12-16,247.59363917533,Imbabura
2016-12-17,284.487843387109,Imbabura
2016-12-18,260.30695328102377,Imbabura
2016-12-19,295.38063327765883,Imbabura
2016-12-20,283.1253869456441,Imbabura
2016-12-21,291.61254185936536,Imbabura
2016-12-22,274.0014435091905,Imbabura
2016-12-23,273.6920405041025,Imbabura
2016-12-24,308.97879506661417,Imbabura
2016-12-26,316.6845153351481,Imbabura
2016-12-27,279.3750951615272,Imbabura
2016-12-28,262.895805738352,Imbabura
2016-12-29,253.17315297581908,Imbabura
2016-12-30,242.47562603896893,Imbabura
2016-12-31,300.27084503034405,Imbabura
2017-01-01,240.88343373337028,Imbabura
2017-01-02,261.31202920548,Imbabura
2017-01-03,268.6463764127579,Imbabura
2017-01-04,251.86728669217467,Imbabura
2017-01-05,242.03058205747035,Imbabura
2017-01-06,231.3973422223438,Imbabura
2017-01-07,265.8884229856478,Imbabura
2017-01-08,239.62501295369023,Imbabura
2017-01-09,272.95972490892086,Imbabura
2017-01-10,259.3237393291129,Imbabura
2017-01-11,243.259399910266,Imbabura
2017-01-12,234.20054268530828,Imbabura
2017-01-13,224.3826450471221,Imbabura
2017-01-14,259.70096734544234,Imbabura
2017-01-15,234.25182158740915,Imbabura
2017-01-16,268.36434625973584,Imbabura
2017-01-17,255.44828605989812,Imbabura
2017-01-18,240.02715907682585,Imbabura
2017-01-19,231.5190775844713,Imbabura
2017-01-20,222.14729563001728,Imbabura
2017-01-21,257.79864562093906,Imbabura
2017-01-22,232.56499091336724,Imbabura
2017-01-23,266.7750690327589,Imbabura
2017-01-24,253.8422231725702,Imbabura
2017-01-25,238.2974066363211,Imbabura
2017-01-26,229.56973170471863,Imbabura
2017-01-27,219.8966444549052,Imbabura
2017-01-28,255.18189887363155,Imbabura
2017-01-29,229.53647085848425,Imbabura
2017-01-30,263.3098024069675,Imbabura
2017-01-31,249.9368909301332,Imbabura
2017-02-01,233.97062678321808,Imbabura
2017-02-02,224.86166953198392,Imbabura
2017-02-03,214.86796360512108,Imbabura
2017-02-04,249.91208532921684,Imbabura
2017-02-05,224.12157962871737,Imbabura
2017-02-06,257.8596929031851,Imbabura
2017-02-07,244.57203131776112,Imbabura
2017-02-08,228.8185595878627,Imbabura
2017-02-09,220.05324013366777,Imbabura
2017-02-10,210.53341972238889,Imbabura
2017-02-11,246.1771590104496,Imbabura
2017-02-12,221.10366354641536,Imbabura
2017-02-13,255.6642198926565,Imbabura
2017-02-14,243.2891602086948,Imbabura
2017-02-15,228.52026162376148,Imbabura
2017-02-16,220.79086891586635,Imbabura
2017-02-17,212.33583398094947,Imbabura
2017-02-18,249.0494519843536,Imbabura
2017-02-19,225.0265357904629,Imbabura
2017-02-20,260.5940143987042,Imbabura
2017-02-21,249.1585603367986,Imbabura
2017-02-22,235.2396340009291,Imbabura
2017-02-23,228.25021568046,Imbabura
2017-02-24,220.40730202963576,Imbabura
2017-02-25,257.59033166503565,Imbabura
2017-02-26,233.88266820193644,Imbabura
2017-02-27,260.3972192065676,Imbabura
2017-02-28,248.94946510025105,Imbabura
2017-03-01,244.05913286400929,Imbabura
2017-03-02,227.52463385745915,Imbabura
2017-03-03,228.3964165707572,Imbabura
2017-03-04,264.9470334776663,Imbabura
2017-03-05,240.48157272340765,Imbabura
2017-03-06,275.3376918833628,Imbabura
2017-03-07,262.9392790475753,Imbabura
2017-03-08,247.82906312591,Imbabura
2017-03-09,239.4487526638956,Imbabura
2017-03-10,230.04879650046,Imbabura
2017-03-11,265.5459513039234,Imbabura
2017-03-12,240.0638078547585,Imbabura
2017-03-13,273.9636768898715,Imbabura
2017-03-14,260.69135892239154,Imbabura
2017-03-15,244.80920930046844,Imbabura
2017-03-16,235.77579567590607,Imbabura
2017-03-17,225.85525348307027,Imbabura
2017-03-18,260.9745345624195,Imbabura
2017-03-19,235.2637084587106,Imbabura
2017-03-20,269.0867222572966,Imbabura
2017-03-21,255.8881456915892,Imbabura
2017-03-22,240.22531234603224,Imbabura
2017-03-23,231.5481509653572,Imbabura
2017-03-24,222.1088067165735,Imbabura
2017-03-25,257.8192393676743,Imbabura
2017-03-26,232.7919475921648,Imbabura
2017-03-27,267.3712130930164,Imbabura
2017-03-28,254.98037762165183,Imbabura
2017-03-29,240.1545489664116,Imbabura
2017-03-30,232.32101449715947,Imbabura
2017-03-31,223.70944644734163,Imbabura
2017-04-01,251.00377417610912,Imbabura
2017-04-02,235.91493151850247,Imbabura
2017-04-03,271.1496378027888,Imbabura
2017-04-04,259.3210819305178,Imbabura
2017-04-05,244.9505260399027,Imbabura
2017-04-06,237.454319810678,Imbabura
2017-04-07,229.05432920395032,Imbabura
2017-04-08,265.6362430761624,Imbabura
2017-04-09,241.29089010220864,Imbabura
2017-04-10,276.3459463476298,Imbabura
2017-04-11,264.21353693388784,Imbabura
2017-04-12,240.21682590341192,Imbabura
2017-04-13,219.80484723197043,Imbabura
2017-04-14,223.17882966215024,Imbabura
2017-04-15,268.2735841940316,Imbabura
2017-04-16,243.1749269934481,Imbabura
2017-04-17,277.4347017287928,Imbabura
2017-04-18,264.4835264049888,Imbabura
2017-04-19,248.8695017994509,Imbabura
2017-04-20,240.0381950140782,Imbabura
2017-04-21,221.03599667089205,Imbabura
2017-04-22,265.3991142377637,Imbabura
2017-04-23,239.6311341378675,Imbabura
2017-04-24,273.2969226087863,Imbabura
2017-04-25,259.8380195922804,Imbabura
2017-04-26,243.81115516936435,Imbabura
2017-04-27,234.66810734931497,Imbabura
2017-04-28,224.66529701251463,Imbabura
2017-04-29,259.7213078237226,Imbabura
2017-04-30,233.9574822851584,Imbabura
2017-05-01,258.52269438985013,Imbabura
2017-05-02,254.47188970084864,Imbabura
2017-05-03,238.7355725278329,Imbabura
2017-05-04,229.96289319910767,Imbabura
2017-05-05,220.4000570771624,Imbabura
2017-05-06,255.9544548168642,Imbabura
2017-05-07,230.73558152376927,Imbabura
2017-05-08,265.0864281550146,Imbabura
2017-05-09,252.4308530315573,Imbabura
2017-05-10,237.30632589193584,Imbabura
2017-05-11,229.1443211167683,Imbabura
2017-05-12,210.974147846579,Imbabura
2017-05-13,279.84766511533724,Imbabura
2017-05-14,251.67259856127004,Imbabura
2017-05-15,266.50297464886944,Imbabura
2017-05-16,254.3151600764182,Imbabura
2017-05-17,239.6108414481369,Imbabura
2017-05-18,231.8182476490861,Imbabura
2017-05-19,223.1710127101836,Imbabura
2017-05-20,259.5661203382245,Imbabura
2017-05-21,235.10486386628497,Imbabura
2017-05-22,270.12421251862133,Imbabura
2017-05-23,258.04409763503065,Imbabura
2017-05-24,234.1937225064031,Imbabura
2017-05-25,235.62325505733185,Imbabura
2017-05-26,205.35367826802369,Imbabura
2017-05-27,263.2830344500036,Imbabura
2017-05-28,238.72479171254915,Imbabura
2017-05-29,273.6163681002772,Imbabura
2017-05-30,261.38083800122257,Imbabura
2017-05-31,246.55657067049023,Imbabura
2017-06-01,238.5774038293904,Imbabura
2017-06-02,229.6825439238405,Imbabura
2017-06-03,265.77437549582504,Imbabura
2017-06-04,240.9593258651954,Imbabura
2017-06-05,275.579177317537,Imbabura
2017-06-06,263.05833988707,Imbabura
2017-06-07,247.93648228425585,Imbabura
2017-06-08,239.64880242685683,Imbabura
2017-06-09,230.43602592206923,Imbabura
2017-06-10,266.20230933057275,Imbabura
2017-06-11,241.0561889343711,Imbabura
2017-06-12,275.3419620974237,Imbabura
2017-06-13,262.4870097710715,Imbabura
2017-06-14,247.0344539114533,Imbabura
2017-06-15,238.4234283971682,Imbabura
2017-06-16,228.8990499569776,Imbabura
2017-06-17,264.3702652315154,Imbabura
2017-06-18,238.9507151475205,Imbabura
2017-06-19,272.9900053398073,Imbabura
2017-06-20,259.9208939555171,Imbabura
2017-06-21,244.29179446405573,Imbabura
2017-06-22,235.54687686226967,Imbabura
2017-06-23,216.72956314197245,Imbabura
2017-06-24,261.3716731162465,Imbabura
2017-06-25,226.76485089748263,Imbabura
2017-06-26,270.08611011344567,Imbabura
2017-06-27,257.1504259038923,Imbabura
2017-06-28,241.71236784248367,Imbabura
2017-06-29,233.21462057450816,Imbabura
2017-06-30,223.9040069972183,Imbabura
2017-07-01,259.6891268094837,Imbabura
2017-07-02,234.68105760584825,Imbabura
2017-07-03,260.01821966055786,Imbabura
2017-07-04,256.74499673687785,Imbabura
2017-07-05,241.78129479590552,Imbabura
2017-07-06,233.76569433870247,Imbabura
2017-07-07,224.9339211131229,Imbabura
2017-07-08,261.18303792238765,Imbabura
2017-07-09,236.612428388286,Imbabura
2017-07-10,271.5552589613909,Imbabura
2017-07-11,259.42592957041245,Imbabura
2017-07-12,244.75290726934784,Imbabura
2017-07-13,236.9592207025657,Imbabura
2017-07-14,228.2726997074912,Imbabura
2017-07-15,264.5841325404775,Imbabura
2017-07-16,239.98847684925988,Imbabura
2017-07-17,274.816506717514,Imbabura
2017-07-18,262.4823994807159,Imbabura
2017-07-19,247.5166512299609,Imbabura
2017-07-20,239.34659482869856,Imbabura
2017-07-21,230.2066023641217,Imbabura
2017-07-22,265.9961438326379,Imbabura
2017-07-23,231.614543007932,Imbabura
2017-07-24,298.55909072752854,Imbabura
2017-07-25,285.5685948014868,Imbabura
2017-07-26,246.39494864879765,Imbabura
2017-07-27,237.5518131770882,Imbabura
2017-07-28,227.75472405785723,Imbabura
2017-07-29,262.9195506311599,Imbabura
2017-07-30,237.1679324556086,Imbabura
2017-07-31,270.8582977052277,Imbabura
2017-08-01,257.43278176297633,Imbabura
2017-08-02,241.44945231969444,Imbabura
2017-08-03,232.3621331615061,Imbabura
2017-08-04,222.42992737540283,Imbabura
2017-08-05,248.36833424470305,Imbabura
2017-08-06,231.9211888845012,Imbabura
2017-08-07,265.8286054612735,Imbabura
2017-08-08,252.7368163257276,Imbabura
2017-08-09,237.1989465354085,Imbabura
2017-08-10,219.45494089338075,Imbabura
2017-08-11,197.7756444302988,Imbabura
2017-08-12,255.2429814553728,Imbabura
2017-08-13,230.38269993066567,Imbabura
2017-08-14,265.1351254878631,Imbabura
2017-08-15,243.7169454961829,Imbabura
2017-08-16,238.2824720657897,Imbabura
2017-08-17,230.64105565650183,Imbabura
2017-08-18,222.2302020303888,Imbabura
2017-08-19,258.9421974928016,Imbabura
2017-08-20,234.87160032132164,Imbabura
2017-08-21,270.3469067135054,Imbabura
2017-08-22,258.77819023421125,Imbabura
2017-08-23,244.6901020040476,Imbabura
2017-08-24,237.50250311808367,Imbabura
2017-08-25,229.4408082807842,Imbabura
2017-08-26,266.39420899496577,Imbabura
2017-08-27,242.4569096002275,Imbabura
2017-08-28,277.9597570944394,Imbabura
2017-08-29,266.31776852649995,Imbabura
2017-08-30,252.06294646718305,Imbabura
2017-08-31,244.6246594251631,Imbabura
2017-09-01,236.23967355237585,Imbabura
2017-09-02,272.8100130945081,Imbabura
2017-09-03,248.4437935202702,Imbabura
2017-09-04,283.48642010116055,Imbabura
2017-09-05,271.36766844067535,Imbabura
2017-09-06,256.63405066288266,Imbabura
2017-09-07,248.7287574464733,Imbabura
2017-09-08,239.9012752832631,Imbabura
2017-09-09,276.0648687894959,Imbabura
2017-09-10,251.33708333847983,Imbabura
2017-09-11,286.07067074747,Imbabura
2017-09-12,273.7004627991609,Imbabura
2017-09-13,258.7756026579912,Imbabura
